W3.ID,City/Region (S6.1),State/Province,State/Country (S6.2),Year (S8.2),Country Population,Population Million,Climate Pattern,Precipitation ,Temperature C ,Area (km2),Pop. Density,Household Size ,Urbanization (%),Expense (% of GDP),Unemployment (%),Age (15-64) %,Age (65+) %,Per Capita Energy Demand ,Energy Demand  (Million kWh) ,Country GDP/Capita 2015 $ ,Service,Service GDP%,Education Index (HDI) ,Sustainability Index,Waste Regulations 
1078,,,United States,2016, 323.07 ,323.072,Cfa,f,Ca," 9,147,420 ",35.3,2.53,81.86,67.72,4.87,65.94,15.03," 12,847 "," 4,150,588 "," 57,419 ",77.5,80.2,0.90,76.01,Yes
1079,,,United States,2017, 325.12 ,325.122,Cfa,f,Ca," 9,147,420 ",35.5,2.54,82.06,67.74,4.36,65.72,15.42," 12,651 "," 4,113,070 "," 58,388 ",77.2,80.3,0.90,76.01,Yes
1080,,,United States,2018, 326.84 ,326.838,Cfa,f,Ca," 9,147,420 ",35.7,2.53,82.26,67.50,3.90,65.48,15.81," 13,016 "," 4,253,978 "," 59,822 ",76.9,80.3,0.90,76.01,Yes
1081,,,Afghanistan,2016, 35.38 ,34.656,BWh,BW,h," 652,860 ",53.1,8.04,25.02,89.16,11.16,53.21,2.52, 151 ," 5,329 ", 575 ,59.0,61.9,0.41,53.93,Yes
1082,,,Albania,2019, 2.85 ,2.854,Csa,s,Ca," 27,400 ",104.2,3.30,61.23,79.90,11.47,68.40,14.20," 2,659 "," 7,590 "," 4,549 ",48.4,55.7,0.75,71.02,Yes
1083,,,Algeria,2016, 40.55 ,40.606,BWh,BW,h," 2,381,741 ",17.0,5.90,71.46,42.51,10.20,64.86,6.01," 1,573 "," 63,782 "," 4,224 ",49.3,50.6,0.66,70.86,Yes
1084,,,American Samoa,2016, 0.06 ,0.056,Af,f,A, 200 ,278.0,5.60,87.20,69.00,#N/A,#N/A,#N/A," 2,893 ", 161 ," 11,871 ",66.0,66.0,0.90,#N/A,No
1085,,,Andorra,2012, 0.08 ,0.082,Cfb,f,Cb, 470 ,175.4,#N/A,88.63,#N/A,#N/A,#N/A,#N/A," 7,198 ", 593 ," 33,750 ",85.0,85.0,0.72,#N/A,No
1086,,,Angola,2012, 25.11 ,25.096,Aw,w,A," 1,246,700 ",20.1,4.82,61.27,35.41,7.35,50.47,2.34, 241 ," 6,051 "," 4,167 ",39.6,41.7,0.44,50.30,Yes
1087,,,Antigua and Barbuda,2012, 0.09 ,0.097,Am,m,A, 440 ,219.9,2.80,25.53,74.48,#N/A,68.72,7.62," 3,540 ", 320 ," 13,803 ",71.6,79.9,0.66,#N/A,Yes
1088,,,Argentina,2014, 42.67 ,42.982,Cfa,f,Ca," 2,736,690 ",15.7,3.26,91.38,65.38,7.27,64.02,10.62," 3,376 "," 144,048 "," 13,568 ",52.9,66.3,0.83,72.80,Yes
1089,,,Armenia,2014, 2.91 ,2.906,Dfb,f,Db," 28,470 ",102.1,3.54,63.11,85.55,17.50,69.29,10.84," 2,157 "," 6,281 "," 3,511 ",47.4,52.9,0.75,71.79,Yes
1090,,,Aruba,2013, 0.10 ,0.103,BSh,BS,h, 180 ,573.3,2.89,42.99,58.78,#N/A,69.11,11.30," 8,996 ", 928 ," 27,090 ",86.3,86.3,0.67,#N/A,No
1091,,,Australia,2015, 23.82 ,23.789,Cfb,f,Cb," 7,682,300 ",3.1,2.55,85.70,56.86,6.05,66.26,14.85," 10,007 "," 238,327 "," 56,756 ",67.2,73.4,0.92,75.58,Yes
1092,,,Austria,2019, 8.88 ,8.877,Cfb,f,Cb," 82,520 ",107.6,2.27,58.52,51.56,4.49,66.56,19.08," 8,712 "," 77,363 "," 46,718 ",63.2,70.2,0.87,82.08,Yes
1093,,,Azerbaijan,2015, 9.65 ,9.649,BSk,BS,k," 82,663 ",116.7,4.55,54.71,56.69,4.96,71.39,5.74," 2,440 "," 23,549 "," 5,500 ",40.0,44.3,0.68,72.41,Yes
1094,,,Bahamas,2015, 0.37 ,0.387,Aw,w,A," 10,010 ",38.6,3.40,82.75,62.97,12.00,69.32,6.69," 5,136 "," 1,922 "," 31,296 ",77.0,86.2,0.73,#N/A,No
1095,,,Bahrain,2016, 1.43 ,1.425,BWh,BW,h, 779 ,1829.5,5.90,89.09,44.95,1.19,77.27,2.34," 19,937 "," 28,426 "," 22,553 ",59.6,59.0,0.77,66.06,Yes
1096,,,Bangladesh,2012, 151.01 ,155.727,Aw,w,A," 130,170 ",1196.3,4.47,31.99,73.74,4.12,64.17,4.95, 304 ," 45,834 "," 1,078 ",53.2,56.0,0.46,63.45,Yes
1097,,,Barbados,2011, 0.28 ,0.281,Af,f,A, 430 ,652.6,2.90,31.70,78.21,11.19,67.07,13.46," 3,572 "," 1,011 "," 16,591 ",82.7,82.7,0.76,68.45,No
1098,,,Belarus,2015, 9.46 ,9.490,Dfb,f,Db," 202,978 ",46.8,2.45,77.18,52.88,5.84,69.41,14.32," 3,658 "," 34,604 "," 5,949 ",47.7,55.1,0.84,78.82,Yes
1099,,,Belgium,2019, 11.49 ,11.484,Cfb,f,Cb," 30,280 ",379.3,2.34,98.04,51.40,5.36,63.94,19.01," 7,977 "," 91,643 "," 42,888 ",69.4,77.9,0.90,82.19,Yes
1100,,,Belize,2015, 0.36 ,0.359,Am,m,A," 22,810 ",15.8,4.10,45.41,69.56,7.58,63.48,4.42," 1,814 ", 655 ," 4,770 ",60.1,69.0,0.67,64.43,Yes
1101,,,Benin,1993, 5.52 ,5.522,Aw,w,A," 112,760 ",49.0,6.00,36.14,79.14,1.41,50.76,3.58, 51 , 283 ," 40,082 ",53.7,43.8,0.22,49.87,No
1102,,,Bermuda,2012, 0.06 ,0.065,Aw,w,A, 54 ,1200.0,2.26,100.00,48.76,#N/A,#N/A,#N/A," 10,062 ", 652 ," 106,120 ",90.7,92.8,0.65,#N/A,No
1103,,,Bhutan,2007, 0.66 ,0.687,Cwb,w,Cb," 38,117 ",18.0,4.50,32.47,55.15,3.70,61.78,4.71," 1,715 "," 1,140 "," 1,840 ",35.2,40.7,0.35,69.98,Yes
1104,,,Bolivia,2015, 10.87 ,10.725,Aw,w,A," 1,083,300 ",9.9,3.53,68.39,68.42,3.11,60.84,6.76, 817 ," 8,876 "," 3,036 ",46.0,56.5,0.67,67.60,Yes
1105,,,Bosnia and Herzegovina,2015, 3.43 ,3.536,Cfb,f,Cb," 51,200 ",69.1,3.10,47.17,80.17,27.69,70.28,14.48," 3,648 "," 12,509 "," 4,727 ",56.2,66.1,0.69,73.70,Yes
1106,,,Botswana,2010, 1.99 ,2.015,BSh,BS,h," 566,730 ",3.6,3.52,62.41,49.15,17.86,61.71,3.32," 1,732 "," 3,442 "," 5,747 ",55.0,61.6,0.64,61.92,No
1107,,,Brazil,2018, 209.47 ,208.495,Aw,w,A," 8,358,140 ",24.9,3.31,86.57,64.62,12.33,69.74,8.92," 3,001 "," 628,555 "," 8,582 ",62.7,73.6,0.69,71.34,Yes
1108,,,British Virgin Islands,2000, 0.02 ,0.021,Af,f,A, 150 ,137.6,2.60,41.77,#N/A,#N/A,#N/A,#N/A," 3,938 ", 80 ," 42,225 ",94.3,94.3,0.57,#N/A,No
1109,,,Brunei Darussalam,2016, 0.42 ,0.423,Af,f,A," 5,270 ",80.3,4.90,76.99,21.15,8.38,71.82,4.30," 9,269 "," 3,891 "," 30,039 ",43.0,38.7,0.71,68.27,Yes
1110,,,Bulgaria,2018, 7.03 ,7.025,Cfa,f,Ca," 108,560 ",64.7,2.34,75.01,59.83,5.21,64.38,21.02," 4,910 "," 34,493 "," 7,987 ",60.9,70.3,0.78,73.81,Yes
1111,,,Burkina Faso,2015, 18.11 ,18.111,BSh,BS,h," 273,600 ",66.2,5.92,27.53,71.52,4.32,52.02,2.41, 76 ," 1,384 ", 653 ,44.1,48.3,0.28,53.51,Yes
1112,,,Burundi,2002, 6.70 ,6.742,Aw,w,A," 25,680 ",262.5,4.26,8.68,93.62,1.59,48.77,2.44, 23 , 155 , 311 ,35.5,39.1,0.20,51.80,No
1113,,,Cote d'lvoire,2010, 20.53 ,20.401,Aw,w,A," 318,000 ",64.2,5.09,47.33,65.78,6.84,53.52,2.86, 259 ," 5,321 "," 1,635 ",37.8,52.2,0.38,57.56,Yes
1114,,,Cabo Verde,2012, 0.51 ,0.514,BWh,BW,h," 4,030 ",127.5,4.20,62.82,64.95,11.12,64.03,4.94, 720 , 364 ," 3,085 ",62.2,70.1,0.54,68.14,Yes
1115,,,Cambodia,2014, 15.27 ,15.271,Aw,w,A," 176,520 ",86.5,4.61,21.80,77.55,0.69,64.17,4.02, 313 ," 4,775 "," 1,103 ",39.7,42.3,0.47,64.54,Yes
1116,,,Cameroon,2013, 22.08 ,21.656,Aw,w,A," 472,710 ",45.8,4.99,53.37,71.48,3.67,53.73,2.78, 321 ," 7,087 "," 1,252 ",50.3,56.6,0.52,55.26,Yes
1117,,,Canada,2014, 35.44 ,35.545,Dfb,f,Db," 8,965,590 ",4.0,2.45,81.22,55.80,6.91,68.32,15.62," 16,749 "," 593,525 "," 43,635 ",64.9,72.1,0.87,79.16,Yes
1118,,,Cayman Islands,2014, 0.06 ,0.059,Aw,w,A, 240 ,246.6,2.40,100.00,#N/A,#N/A,#N/A,#N/A," 10,206 ", 621 ," 75,247 ",87.3,92.2,0.67,#N/A,No
1119,,,Central African Republic,2014, 4.46 ,4.515,Aw,w,A," 622,980 ",7.2,4.91,39.96,82.22,5.53,52.01,2.89, 31 , 140 , 364 ,41.8,44.6,0.33,38.27,Yes
1120,,,Chad,2010, 11.95 ,11.887,BWh,BW,h," 1,259,200 ",9.4,5.78,21.99,65.49,0.96,48.68,2.55, 15 , 182 , 724 ,33.4,27.4,0.25,40.90,Yes
1121,,,Channel Islands,2016, 0.17 ,0.165,Csb,s,Cb, 198 ,831.0,2.00,30.93,#N/A,7.74,67.84,16.72,#N/A,#N/A," 74,458 ",#N/A,#N/A,#N/A,#N/A,No
1122,,,Chile,2009, 16.89 ,16.829,Csb,s,Cb," 743,532 ",22.6,3.58,87.02,58.78,11.31,68.31,9.15," 3,558 "," 60,077 "," 11,274 ",54.0,57.3,0.78,77.13,Yes
1123,,,China,2019," 1,407.75 ",1400.050,Cfb,f,Cb," 9,424,703 ",148.6,3.38,60.31,39.25,4.52,70.72,11.47," 5,177 "," 7,287,709 "," 10,228 ",54.3,53.4,0.66,72.06,Yes
1124,,,Colombia,2011, 45.66 ,46.407,Af,f,A," 1,109,500 ",41.8,3.53,78.34,64.57,10.11,66.58,6.78," 1,383 "," 63,138 "," 5,468 ",51.4,58.6,0.64,70.56,Yes
1125,,,Comoros,2015, 0.78 ,0.777,Af,f,A," 1,861 ",417.7,5.37,28.47,93.30,8.14,56.96,2.89, 60 , 47 ," 1,243 ",54.9,57.5,0.47,#N/A,Yes
1126,,,Congo,2016, 78.79 ,78.736,Aw,w,A," 2,267,050 ",34.7,4.31,43.31,78.49,4.48,50.63,3.02, 33 ," 2,622 ", 493 ,33.8,43.7,0.54,52.95,Yes
1127,,,Congo Rep.,1993, 2.56 ,2.649,Aw,w,A," 341,500 ",7.8,5.45,55.58,31.35,20.07,53.38,2.87," 1,627 "," 4,165 "," 2,274 ",53.5,55.5,0.46,49.30,No
1128,,,Costa Rica,2014, 4.80 ,4.758,Af,f,A," 51,060 ",93.2,3.46,75.94,66.23,9.06,69.10,8.39," 2,149 "," 10,304 "," 11,355 ",66.4,73.4,0.71,73.55,Yes
1129,,,Croatia,2019, 4.07 ,4.068,Cfb,f,Cb," 56,590 ",71.9,2.80,57.24,56.92,6.62,64.58,20.86," 4,634 "," 18,837 "," 13,792 ",59.5,72.0,0.81,80.38,Yes
1130,,,Cuba,2007, 11.25 ,11.304,Aw,w,A," 106,440 ",106.2,3.14,76.32,51.70,1.79,70.02,11.52," 1,484 "," 16,694 "," 6,236 ",72.4,73.8,0.82,73.65,Yes
1131,,,Curacao,2013, 0.15 ,0.154,Aw,w,A, 444 ,346.4,2.70,89.54,66.27,#N/A,65.60,14.25," 5,695 ", 876 ," 20,669 ",74.6,79.3,0.67,#N/A,No
1132,,,Cyprus,2019, 1.20 ,1.199,Csa,s,Ca," 9,240 ",129.7,2.75,66.81,63.33,7.07,69.24,14.05," 4,290 "," 5,142 "," 32,517 ",73.0,82.7,0.83,74.87,No
1133,,,Czech Republic,2019, 10.67 ,10.670,Cfb,f,Cb," 77,200 ",138.2,2.37,73.92,46.83,2.01,64.48,19.80," 6,924 "," 73,892 "," 20,202 ",57.0,63.0,0.89,81.39,Yes
1134,,,Denmark,2019, 5.81 ,5.819,Cfb,f,Cb," 40,000 ",145.5,2.10,87.99,46.59,5.02,63.63,19.97," 6,035 "," 35,089 "," 57,553 ",64.7,74.3,0.92,84.86,Yes
1135,,,Djibouti,2002, 0.75 ,0.746,BWh,BW,h," 23,180 ",32.2,9.30,76.62,58.37,28.08,56.88,3.12, 260 , 194 , 791 ,80.2,80.2,0.21,53.76,No
1136,,,Dominica,2013, 0.07 ,0.072,Af,f,A, 750 ,96.5,2.70,68.98,76.52,#N/A,#N/A,#N/A," 1,976 ", 140 ," 7,491 ",59.1,68.8,0.64,#N/A,No
1137,,,Dominican Republic,2015, 10.28 ,10.528,Af,f,A," 48,310 ",217.9,3.48,78.57,70.92,7.61,64.66,6.51," 1,678 "," 17,249 "," 6,922 ",59.1,63.5,0.65,70.76,Yes
1138,,,Ecuador,2015, 16.21 ,16.144,Af,f,A," 248,360 ",65.0,3.78,63.40,61.43,3.62,64.34,6.60," 1,597 "," 25,894 "," 6,124 ",51.4,55.4,0.72,72.54,Yes
1139,,,Egypt,2012, 86.42 ,87.813,BWh,BW,h," 995,450 ",88.2,4.13,42.95,80.71,12.60,62.37,4.92," 1,838 "," 158,826 "," 3,472 ",51.8,48.5,0.57,68.65,Yes
1140,,,El Salvador,2010, 6.18 ,6.165,Aw,w,A," 20,720 ",297.5,4.07,65.45,87.26,4.89,61.29,7.07, 938 ," 5,798 "," 3,335 ",59.5,64.8,0.59,67.93,Yes
1141,,,Equatorial Guinea,2016, 1.22 ,1.221,Am,m,A," 28,050 ",43.5,4.70,71.14,47.87,8.63,60.04,2.51, 699 , 850 ," 9,894 ",45.2,39.1,0.44,#N/A,Yes
1142,,,Eritrea,2011, 3.21 ,4.475,BWh,BW,h," 101,000 ",44.3,6.30,35.77,98.17,5.52,55.74,4.08, 96 , 308 , 643 ,50.0,50.0,0.27,#N/A,Yes
1143,,,Estonia,2019, 1.33 ,1.327,Dfb,f,Db," 43,470 ",30.5,2.30,69.05,49.83,4.45,63.54,19.99," 7,367 "," 9,775 "," 20,400 ",61.3,71.8,0.88,81.58,Yes
1144,,,Eswatini,2016, 1.11 ,1.343,Cwa,w,Ca," 17,200 ",78.1,6.00,23.46,63.03,22.72,57.37,3.99," 1,288 "," 1,434 "," 3,687 ",51.4,52.8,0.54,53.33,Yes
1145,,,Ethiopia,2015, 100.84 ,99.873,Cwb,w,Cb," 1,129,273 ",88.4,4.61,19.43,71.24,2.27,54.37,3.45, 96 ," 9,717 ", 641 ,39.5,43.7,0.33,54.52,Yes
1146,,,Faroe Islands,2014, 0.05 ,0.049,Cfc,f,Cc," 1,396 ",35.0,#N/A,41.50,48.19,#N/A,#N/A,#N/A," 6,222 ", 298 ," 59,433 ",57.4,#N/A,#N/A,#N/A,No
1147,,,Fiji,2011, 0.86 ,0.867,Af,f,A," 18,270 ",47.5,4.57,52.68,67.59,4.41,66.05,4.91, 918 , 792 ," 4,627 ",58.2,69.9,0.73,71.24,Yes
1148,,,Finland,2019, 5.52 ,5.520,Dfb,f,Db," 303,920 ",18.2,2.07,85.45,52.57,6.69,61.84,22.14," 16,074 "," 88,757 "," 46,173 ",60.2,69.4,0.93,85.90,Yes
1149,,,France,2019, 67.25 ,67.060,Cfb,f,Cb," 547,557 ",122.5,2.22,80.71,53.61,8.41,61.81,20.39," 7,629 "," 513,035 "," 38,897 ",70.0,78.9,0.82,81.67,Yes
1150,,,French Polynesia,2013, 0.27 ,0.274,Af,f,A," 3,660 ",74.7,3.50,61.58,63.61,12.17,68.99,6.87," 2,449 ", 662 ," 17,000 ",84.4,84.4,#N/A,#N/A,Yes
1151,,,Gabon,1995, 1.08 ,1.086,Aw,w,A," 257,670 ",4.2,4.97,74.80,41.29,17.63,52.56,5.48," 1,020 "," 1,107 "," 8,815 ",39.6,38.2,0.51,62.82,No
1152,,,Gambia,2002, 1.40 ,1.311,BSh,BS,h," 10,120 ",129.6,8.23,49.68,88.52,9.22,50.48,2.59, 105 , 147 , 700 ,60.1,53.8,0.27,59.26,Yes
1153,,,Georgia,2015, 3.73 ,3.717,Cfa,f,Ca," 69,490 ",53.5,3.34,57.45,76.46,16.51,66.68,14.35," 2,854 "," 10,632 "," 4,014 ",62.0,69.7,0.83,72.23,Yes
1154,,,Germany,2019, 83.09 ,83.133,Cfb,f,Cb," 349,380 ",237.9,2.09,77.38,51.91,3.14,64.64,21.56," 7,047 "," 585,570 "," 43,312 ",62.3,69.6,0.94,82.48,Yes
1155,,,Ghana,2005, 21.81 ,21.542,Aw,w,A," 227,540 ",94.7,3.75,47.31,80.96,5.62,56.31,2.82, 318 ," 6,935 "," 1,130 ",28.9,37.7,0.45,62.49,Yes
1156,,,Gibraltar,2012, 0.03 ,0.034,Csa,s,Ca, 10 ,3362.3,2.70,100.00,#N/A,#N/A,#N/A,#N/A," 5,111 ", 172 ," 92,843 ",#N/A,#N/A,#N/A,#N/A,No
1157,,,Greece,2019, 10.72 ,10.716,Csa,s,Ca," 128,900 ",83.1,2.50,79.39,69.09,17.31,64.16,21.94," 5,475 "," 58,704 "," 18,993 ",69.5,80.8,0.85,75.41,Yes
1158,,,Greenland,2010, 0.06 ,0.057,EF,F,E," 410,450 ",0.1,3.50,84.38,43.19,#N/A,#N/A,#N/A," 5,782 ", 329 ," 43,198 ",65.6,67.6,0.90,#N/A,Yes
1159,,,Grenada,2012, 0.11 ,0.105,Af,f,A, 340 ,310.2,#N/A,35.87,#N/A,#N/A,66.74,9.70," 1,796 ", 193 ," 7,934 ",70.5,78.1,0.73,#N/A,No
1160,,,Guam,2012, 0.16 ,0.160,Af,f,A, 540 ,296.2,3.70,94.28,60.89,12.20,65.49,7.86," 11,151 "," 1,784 "," 34,729 ",#N/A,#N/A,0.56,#N/A,No
1161,,,Guatemala,2015, 15.57 ,16.252,Af,f,A," 107,160 ",151.7,4.81,49.97,84.32,2.51,59.26,4.51, 636 ," 9,908 "," 3,995 ",61.4,65.3,0.51,59.91,Yes
1162,,,Guinea,1996, 7.46 ,8.133,Aw,w,A," 245,720 ",33.1,6.78,29.77,76.88,4.49,50.30,3.56, 83 , 618 , 598 ,49.5,47.1,0.15,50.96,Yes
1163,,,Guinea-Bissau,2015, 1.74 ,1.771,Aw,w,A," 28,120 ",63.0,6.80,42.12,85.28,5.87,54.65,2.67, 33 , 58 , 603 ,36.4,38.2,0.40,#N/A,Yes
1164,,,Guyana,2010, 0.75 ,0.747,Af,f,A," 196,850 ",3.8,3.80,26.63,73.41,11.80,63.17,4.62, 989 , 741 ," 4,848 ",41.6,43.8,0.58,57.89,Yes
1165,,,Haiti,2015, 10.70 ,10.847,Af,f,A," 27,560 ",393.6,4.29,52.43,96.17,13.96,60.99,4.64, 95 ," 1,021 "," 1,389 ",52.5,48.1,0.43,51.35,Yes
1166,,,Honduras,2016, 9.27 ,9.113,Aw,w,A," 111,890 ",81.4,4.47,55.81,76.90,6.73,62.56,4.44, 991 ," 9,187 "," 2,351 ",58.4,60.8,0.49,62.77,Yes
1167,,,"Hong Kong SAR, China",2015, 7.29 ,7.306,Cwa,w,Ca," 1,050 ",6957.8,2.83,100.00,66.43,3.31,73.65,15.19," 6,649 "," 48,479 "," 42,432 ",89.8,92.7,0.85,#N/A,Yes
1168,,,Hungary,2019, 9.77 ,9.770,Cfb,f,Cb," 91,260 ",107.1,2.44,71.64,49.37,3.42,65.87,19.69," 4,584 "," 44,791 "," 15,042 ",56.5,66.3,0.82,78.78,Yes
1169,,,Iceland,2017, 0.34 ,0.343,ET,T,E," 100,250 ",3.4,2.60,93.77,50.10,2.74,65.58,14.43," 54,319 "," 18,653 "," 56,501 ",65.6,73.4,0.91,78.17,Yes
1170,,,India,2018," 1,352.64 ",1352.617,BSh,BS,h," 2,973,190 ",454.9,4.57,34.03,59.42,5.33,66.77,6.18," 1,042 "," 1,409,824 "," 1,915 ",48.5,54.0,0.55,60.07,Yes
1171,,,Indonesia,2016, 261.56 ,261.115,Af,f,A," 1,877,519 ",139.1,3.86,53.99,57.83,4.30,67.24,5.52, 854 ," 223,456 "," 3,457 ",43.6,44.7,0.63,66.34,Yes
1172,,,Iran,2017, 80.67 ,80.277,BWh,BW,h," 1,628,760 ",49.3,3.50,74.39,47.62,12.23,69.71,6.04," 3,655 "," 294,839 "," 5,614 ",54.4,55.7,0.75,70.01,Yes
1173,,,Iraq,2015, 35.57 ,36.116,BWh,BW,h," 434,128 ",83.2,7.70,69.92,55.68,10.73,57.59,3.10," 2,273 "," 80,872 "," 4,688 ",51.2,50.9,0.51,63.82,Yes
1174,,,Ireland,2018, 4.87 ,4.867,Cfb,f,Cb," 68,890 ",70.7,2.77,63.17,30.47,5.74,64.73,13.87," 6,128 "," 29,827 "," 72,578 ",56.0,59.9,0.92,80.96,Yes
1175,,,Isle of Man,2011, 0.08 ,0.081,Cfb,f,Cb, 570 ,141.7,2.28,52.01,#N/A,#N/A,#N/A,#N/A," 5,018 ", 426 ," 71,304 ",#N/A,#N/A,0.87,#N/A,No
1176,,,Israel,2015, 8.38 ,8.380,BSh,BS,h," 21,640 ",387.3,3.14,92.18,54.64,5.25,60.91,11.23," 6,814 "," 57,101 "," 35,814 ",68.5,76.1,0.88,75.04,No
1177,,,Italy,2019, 59.73 ,60.297,Csa,s,Ca," 297,730 ",202.5,2.40,70.74,59.88,9.95,63.82,23.01," 5,523 "," 329,856 "," 32,044 ",66.3,74.0,0.79,78.76,Yes
1178,,,Jamaica,2016, 2.91 ,2.881,Am,m,A," 10,830 ",266.1,3.06,55.10,77.70,13.19,67.10,8.60," 1,490 "," 4,329 "," 4,949 ",61.2,70.7,0.69,68.97,Yes
1179,,,Japan,2018, 126.53 ,126.529,Cfa,f,Ca," 364,500 ",347.1,2.33,91.62,54.84,2.40,59.73,27.58," 8,023 "," 1,015,155 "," 36,189 ",69.5,69.6,0.85,79.85,Yes
1180,,,Jordan,2013, 8.52 ,8.413,BSh,BS,h," 88,780 ",94.8,4.72,89.13,84.00,12.60,59.49,3.68," 1,992 "," 16,969 "," 4,275 ",60.4,67.0,0.67,70.14,Yes
1181,,,Kazakhstan,2012, 16.79 ,16.791,BWk,BW,k," 2,699,700 ",6.2,3.50,56.97,44.94,5.29,68.34,6.81," 4,899 "," 82,269 "," 9,824 ",51.4,53.4,0.80,71.64,Yes
1182,,,Kenya,2010, 42.03 ,41.350,BSh,BS,h," 569,140 ",72.7,3.92,23.57,72.83,2.84,54.63,1.93, 165 ," 6,946 "," 1,164 ",57.0,52.6,0.50,60.60,Yes
1183,,,Kiribati,2016, 0.11 ,0.114,Af,f,A, 810 ,141.2,6.00,52.45,85.43,#N/A,61.39,3.69, 262 , 30 ," 1,599 ",61.8,61.7,0.59,#N/A,Yes
1184,,,Korea,2018, 51.61 ,51.607,Cwa,w,Ca," 97,520 ",529.2,2.53,81.46,48.02,3.82,72.61,14.42," 10,885 "," 561,739 "," 31,041 ",55.7,60.9,0.87,78.59,Yes
1185,,,Kosovo,2015, 1.79 ,1.802,Cfb,f,Cb," 10,887 ",165.5,6.80,50.00,85.08,#N/A,#N/A,#N/A," 3,150 "," 5,632 "," 3,603 ",46.6,58.2,#N/A,#N/A,No
1186,,,Kuwait,2010, 2.99 ,2.998,BWh,BW,h," 17,820 ",168.2,5.80,100.00,28.89,1.82,74.79,2.00," 16,756 "," 50,133 "," 32,035 ",47.0,41.4,0.60,62.54,Yes
1187,,,Kyrgyzstan,2015, 5.96 ,5.957,Dfc,f,Dc," 191,800 ",31.1,4.21,35.78,90.55,7.56,64.16,4.34," 2,238 "," 13,331 "," 1,121 ",52.1,57.1,0.72,74.00,Yes
1188,,,Lao PDR,2015, 6.74 ,6.664,Cwa,w,Ca," 230,800 ",28.9,5.77,33.11,71.23,0.78,62.55,3.84," 1,037 "," 6,992 "," 2,135 ",44.2,49.4,0.48,63.01,Yes
1189,,,Latvia,2019, 1.91 ,1.913,Dfb,f,Db," 62,090 ",30.8,2.48,68.22,58.15,6.31,63.36,20.34," 3,948 "," 7,556 "," 15,967 ",64.2,74.4,0.88,79.15,Yes
1190,,,Lebanon,2014, 6.26 ,5.603,Csa,s,Ca," 10,230 ",547.7,4.30,87.95,94.60,8.81,66.65,6.26," 3,180 "," 19,907 "," 7,959 ",73.8,79.4,0.60,66.84,Yes
1191,,,Lesotho,2006, 1.99 ,1.966,Cwb,w,Cb," 30,360 ",64.7,4.34,22.82,96.63,30.46,58.76,4.47, 256 , 509 , 874 ,47.5,53.7,0.48,54.59,Yes
1192,,,Liberia,2007, 3.46 ,3.513,Am,m,A," 96,320 ",36.5,5.04,46.74,#N/A,2.21,53.58,3.38, 66 , 230 , 599 ,28.5,21.5,0.40,48.65,Yes
1193,,,Libya,2011, 6.25 ,6.194,BWh,BW,h," 1,759,540 ",3.5,5.60,78.28,22.35,19.39,67.04,4.20," 3,842 "," 24,005 "," 3,337 ",23.5,23.5,0.63,#N/A,Yes
1194,,,Liechtenstein,2015, 0.04 ,0.037,Cfb,f,Cb, 160 ,228.4,2.32,14.30,#N/A,#N/A,#N/A,#N/A," 10,549 ", 395 ," 167,313 ",56.8,56.8,0.82,#N/A,Yes
1195,,,Lithuania,2019, 2.79 ,2.787,Dfb,f,Db," 62,630 ",44.5,2.35,67.86,60.27,6.26,64.71,20.16," 4,766 "," 13,316 "," 17,186 ",61.5,68.3,0.90,76.70,Yes
1196,,,Luxembourg,2019, 0.62 ,0.620,Cfb,f,Cb," 2,430 ",255.1,2.41,91.22,33.54,5.59,70.02,14.27," 12,498 "," 7,749 "," 104,584 ",78.8,87.3,0.81,74.21,Yes
1197,,,"Macao SAR, China",2016, 0.61 ,0.612,Cwa,w,Ca, 31 ,20071.0,3.07,100.00,26.66,1.94,77.91,9.16," 8,544 "," 5,236 "," 73,033 ",92.8,89.5,0.86,#N/A,Yes
1198,,,Macedonia,2018, 2.08 ,2.083,Cfa,f,Ca," 25,220 ",82.6,3.60,57.96,65.85,20.74,69.81,13.67," 3,463 "," 7,189 "," 5,171 ",54.3,62.6,0.70,72.53,Yes
1199,,,Madagascar,2016, 24.89 ,24.895,Aw,w,A," 581,800 ",42.8,4.95,35.86,71.52,1.80,55.83,2.88, 74 ," 1,840 ", 473 ,51.0,53.2,0.49,49.01,Yes
1200,,,Malawi,2013, 15.84 ,16.577,Cwa,w,Ca," 94,280 ",175.8,4.12,15.97,#N/A,5.95,51.60,2.66, 121 ," 1,917 ", 370 ,49.7,51.2,0.45,51.37,Yes
1201,,,Malaysia,2014, 29.87 ,30.228,Af,f,A," 328,550 ",92.0,4.57,73.58,52.42,2.88,68.65,5.75," 4,841 "," 144,587 "," 9,601 ",50.1,52.7,0.71,70.88,Yes
1202,,,Maldives,2015, 0.45 ,0.409,Am,m,A, 300 ,1363.9,5.40,38.53,41.08,6.93,74.84,3.94," 1,319 ", 600 ," 9,033 ",72.3,81.7,0.56,69.27,Yes
1203,,,Mali,2012, 15.98 ,16.007,BWh,BW,h," 1,220,190 ",13.1,5.67,37.60,70.74,6.65,49.47,2.66, 108 ," 1,719 ", 705 ,34.2,39.7,0.28,52.16,Yes
